count 	 data 	 target 	 output 
6793	tensor([0.0400, 0.0971, 0.2275])	tensor([0.])	tensor([1.])
6794	tensor([0.0226, 0.3886, 0.0355])	tensor([1.])	tensor([1.])
6795	tensor([0.0000, 0.0259, 0.0355])	tensor([0.])	tensor([0.])
6796	tensor([0.0015, 0.0762, 0.0042])	tensor([1.])	tensor([1.])
6797	tensor([0.0000, 0.0129, 0.0577])	tensor([0.])	tensor([0.])
6798	tensor([0.0036, 0.4179, 0.0592])	tensor([1.])	tensor([1.])
6799	tensor([0.0000, 0.1117, 0.0355])	tensor([0.])	tensor([0.])
6800	tensor([0.0305, 0.4151, 0.2275])	tensor([1.])	tensor([1.])
6801	tensor([0.0000, 0.1245, 0.0196])	tensor([1.])	tensor([0.])
6802	tensor([0.0194, 0.5989, 0.2275])	tensor([1.])	tensor([1.])
6803	tensor([0.0000, 0.0346, 0.0333])	tensor([0.])	tensor([0.])
6804	tensor([0.0270, 0.7073, 0.0019])	tensor([0.])	tensor([1.])
6805	tensor([0.0000, 0.0170, 0.0042])	tensor([0.])	tensor([0.])
6806	tensor([0.0132, 0.6780, 0.0577])	tensor([1.])	tensor([1.])
6807	tensor([0.0349, 0.2229, 0.0036])	tensor([1.])	tensor([1.])
6808	tensor([0.0000, 0.0006, 0.0196])	tensor([0.])	tensor([0.])
6809	tensor([0.0057, 0.6028, 0.2275])	tensor([1.])	tensor([1.])
6810	tensor([0.0000, 0.0028, 0.0038])	tensor([0.])	tensor([0.])
6811	tensor([0.0138, 0.1143, 0.0577])	tensor([1.])	tensor([1.])
6812	tensor([0.0056, 0.5303, 0.0187])	tensor([1.])	tensor([1.])
6813	tensor([0.0182, 0.1659, 0.2275])	tensor([1.])	tensor([1.])
6814	tensor([0.0000, 0.0076, 0.0592])	tensor([0.])	tensor([0.])
6815	tensor([0.0681, 0.5055, 0.0042])	tensor([1.])	tensor([1.])
6816	tensor([0.0694, 0.7388, 0.2275])	tensor([1.])	tensor([1.])
6817	tensor([0.0000, 0.2667, 0.2147])	tensor([1.])	tensor([1.])
6818	tensor([0.0000, 0.0018, 0.0333])	tensor([0.])	tensor([0.])
6819	tensor([0.0446, 0.3930, 0.2275])	tensor([1.])	tensor([1.])
6820	tensor([0.0455, 0.4672, 0.2275])	tensor([1.])	tensor([1.])
6821	tensor([0.0481, 0.3213, 0.0592])	tensor([1.])	tensor([1.])
6822	tensor([0.0000, 0.0019, 0.2147])	tensor([0.])	tensor([0.])
6823	tensor([0.0312, 0.6813, 0.0577])	tensor([1.])	tensor([1.])
6824	tensor([0.0000, 0.0331, 0.0032])	tensor([0.])	tensor([0.])
6825	tensor([0.0552, 0.6791, 0.2275])	tensor([1.])	tensor([1.])
6826	tensor([2.4032e-02, 6.1277e-01, 5.6317e-04])	tensor([1.])	tensor([1.])
6827	tensor([0.0000, 0.0417, 0.0057])	tensor([1.])	tensor([0.])
6828	tensor([0.0000, 0.0089, 0.1394])	tensor([0.])	tensor([0.])
6829	tensor([0.0000, 0.0141, 0.0014])	tensor([0.])	tensor([0.])
6830	tensor([0.0000, 0.0440, 0.0187])	tensor([0.])	tensor([0.])
6831	tensor([0.0352, 0.7068, 0.2275])	tensor([1.])	tensor([1.])
6832	tensor([0.0794, 0.4607, 0.2275])	tensor([1.])	tensor([1.])
6833	tensor([0.0397, 0.3967, 0.0039])	tensor([1.])	tensor([1.])
6834	tensor([0.0000, 0.0082, 0.0019])	tensor([0.])	tensor([0.])
6835	tensor([0.0000, 0.0342, 0.2147])	tensor([0.])	tensor([0.])
6836	tensor([0.0297, 0.2892, 0.2147])	tensor([1.])	tensor([1.])
6837	tensor([0.0000, 0.0668, 0.0000])	tensor([0.])	tensor([0.])
6838	tensor([0.0000, 0.0095, 0.1394])	tensor([0.])	tensor([0.])
6839	tensor([0.0542, 0.6979, 0.2275])	tensor([1.])	tensor([1.])
6840	tensor([0.0000, 0.2065, 0.2147])	tensor([1.])	tensor([1.])
6841	tensor([0.0000, 0.0233, 0.0592])	tensor([0.])	tensor([0.])
6842	tensor([0.0000, 0.0798, 0.2147])	tensor([1.])	tensor([0.])
6843	tensor([0.0000, 0.0522, 0.0033])	tensor([0.])	tensor([0.])
6844	tensor([0.0000, 0.0173, 0.0032])	tensor([0.])	tensor([0.])
6845	tensor([0.0000e+00, 3.4813e-02, 8.0452e-05])	tensor([0.])	tensor([0.])
6846	tensor([0.0000, 0.0822, 0.2147])	tensor([0.])	tensor([0.])
6847	tensor([0.0286, 0.1346, 0.0011])	tensor([1.])	tensor([1.])
6848	tensor([0.0000, 0.0919, 0.0009])	tensor([0.])	tensor([0.])
6849	tensor([0.0170, 0.4109, 0.2275])	tensor([1.])	tensor([1.])
6850	tensor([0.0492, 0.3218, 0.2147])	tensor([1.])	tensor([1.])
6851	tensor([0.0000, 0.1421, 0.0187])	tensor([0.])	tensor([0.])
6852	tensor([0.0000, 0.0219, 0.2147])	tensor([1.])	tensor([0.])
6853	tensor([0.0333, 0.8167, 0.0043])	tensor([1.])	tensor([1.])
6854	tensor([0.0526, 0.8288, 0.0196])	tensor([1.])	tensor([1.])
6855	tensor([0.0128, 0.7050, 0.0187])	tensor([1.])	tensor([1.])
6856	tensor([0.0000, 0.0039, 0.0079])	tensor([0.])	tensor([0.])
6857	tensor([0.0000, 0.0042, 0.0000])	tensor([0.])	tensor([0.])
6858	tensor([0.0000, 0.1439, 0.0030])	tensor([0.])	tensor([0.])
6859	tensor([0.0023, 0.2966, 0.0592])	tensor([1.])	tensor([1.])
6860	tensor([0., 0., 0.])	tensor([0.])	tensor([0.])
6861	tensor([0.0412, 0.7692, 0.2275])	tensor([1.])	tensor([1.])
6862	tensor([0.0000, 0.0614, 0.2147])	tensor([0.])	tensor([0.])
6863	tensor([0.0000, 0.0243, 0.0187])	tensor([0.])	tensor([0.])
6864	tensor([0.0000, 0.0862, 0.2147])	tensor([1.])	tensor([0.])
6865	tensor([0.0020, 0.1341, 0.0033])	tensor([1.])	tensor([1.])
6866	tensor([0.0625, 0.8870, 0.1394])	tensor([1.])	tensor([1.])
6867	tensor([0.0452, 0.2506, 0.0355])	tensor([1.])	tensor([1.])
6868	tensor([0.0000, 0.0448, 0.0016])	tensor([0.])	tensor([0.])
6869	tensor([0.3333, 0.9614, 0.0187])	tensor([0.])	tensor([0.])
6870	tensor([0.0000, 0.0000, 0.0333])	tensor([0.])	tensor([0.])
6871	tensor([0.0000, 0.0401, 0.0015])	tensor([0.])	tensor([0.])
6872	tensor([0.0000, 0.0406, 0.2275])	tensor([0.])	tensor([0.])
6873	tensor([0.0000, 0.0700, 0.2275])	tensor([0.])	tensor([0.])
6874	tensor([0.0192, 0.6592, 0.1394])	tensor([1.])	tensor([1.])
6875	tensor([0.0751, 0.4117, 0.2275])	tensor([1.])	tensor([1.])
6876	tensor([0.0000, 0.0020, 0.0355])	tensor([0.])	tensor([0.])
6877	tensor([0.0448, 0.4231, 0.0333])	tensor([1.])	tensor([1.])
6878	tensor([0.0035, 0.5880, 0.2147])	tensor([1.])	tensor([1.])
6879	tensor([0.0000, 0.0083, 0.0016])	tensor([0.])	tensor([0.])
6880	tensor([0.0000, 0.0000, 0.0333])	tensor([0.])	tensor([0.])
6881	tensor([0.0073, 0.4644, 0.2147])	tensor([1.])	tensor([1.])
6882	tensor([0.0267, 0.3650, 0.2147])	tensor([1.])	tensor([1.])
6883	tensor([0.0000, 0.0014, 0.1394])	tensor([0.])	tensor([0.])
6884	tensor([0.0000, 0.0013, 0.0013])	tensor([0.])	tensor([0.])
6885	tensor([0.0824, 0.5272, 0.2275])	tensor([1.])	tensor([1.])
6886	tensor([0.0164, 0.6608, 0.1394])	tensor([1.])	tensor([1.])
6887	tensor([0.0000, 0.0173, 0.0355])	tensor([0.])	tensor([0.])
6888	tensor([0.0000, 0.0237, 0.0577])	tensor([0.])	tensor([0.])
6889	tensor([0.0000, 0.0172, 0.1394])	tensor([0.])	tensor([0.])
6890	tensor([0.0000, 0.0423, 0.0079])	tensor([0.])	tensor([0.])
6891	tensor([0.0061, 0.1368, 0.2275])	tensor([1.])	tensor([1.])
6892	tensor([0.0667, 0.8129, 0.0043])	tensor([0.])	tensor([1.])
6893	tensor([0.0000, 0.1336, 0.0211])	tensor([1.])	tensor([0.])
6894	tensor([0.0429, 0.3542, 0.2275])	tensor([1.])	tensor([1.])
6895	tensor([0.0513, 0.0839, 0.2147])	tensor([1.])	tensor([1.])
6896	tensor([0.0000, 0.0026, 0.0187])	tensor([0.])	tensor([0.])
6897	tensor([0.0000, 0.0038, 0.0187])	tensor([0.])	tensor([0.])
6898	tensor([0.0000, 0.0000, 0.0196])	tensor([0.])	tensor([0.])
6899	tensor([0.0000, 0.0477, 0.0333])	tensor([0.])	tensor([0.])
6900	tensor([0.0000, 0.0000, 0.0030])	tensor([0.])	tensor([0.])
6901	tensor([0.0000, 0.1100, 0.2147])	tensor([0.])	tensor([0.])
6902	tensor([0.0276, 0.4518, 0.1394])	tensor([1.])	tensor([1.])
6903	tensor([0.1000, 0.0131, 0.0355])	tensor([0.])	tensor([1.])
6904	tensor([0.0315, 0.4038, 0.2275])	tensor([1.])	tensor([1.])
6905	tensor([0.0747, 0.8038, 0.2275])	tensor([1.])	tensor([1.])
6906	tensor([0.0372, 0.6474, 0.0333])	tensor([1.])	tensor([1.])
6907	tensor([0.0661, 0.3736, 0.2275])	tensor([1.])	tensor([1.])
6908	tensor([0.0014, 0.0820, 0.0009])	tensor([1.])	tensor([1.])
6909	tensor([0.0560, 0.4923, 0.2275])	tensor([1.])	tensor([1.])
6910	tensor([0.0000, 0.0040, 0.0577])	tensor([0.])	tensor([0.])
6911	tensor([0.0000, 0.0151, 0.0187])	tensor([0.])	tensor([0.])
6912	tensor([0.0000, 0.0595, 0.0015])	tensor([1.])	tensor([0.])
6913	tensor([0.0217, 0.8161, 0.2147])	tensor([1.])	tensor([1.])
6914	tensor([0.0008, 0.0790, 0.0079])	tensor([1.])	tensor([1.])
6915	tensor([0.0000e+00, 4.8233e-02, 8.0452e-06])	tensor([1.])	tensor([0.])
6916	tensor([0.0000, 0.0788, 0.2275])	tensor([0.])	tensor([0.])
6917	tensor([0.0833, 0.8479, 0.2275])	tensor([1.])	tensor([1.])
6918	tensor([0.3333, 0.8336, 0.0040])	tensor([0.])	tensor([0.])
6919	tensor([0.0000, 0.1714, 0.0196])	tensor([0.])	tensor([0.])
6920	tensor([0.0256, 0.3534, 0.0592])	tensor([0.])	tensor([1.])
6921	tensor([0.0139, 0.6444, 0.0577])	tensor([1.])	tensor([1.])
6922	tensor([0.0441, 0.7773, 0.2275])	tensor([1.])	tensor([1.])
6923	tensor([0.0000, 0.0353, 0.0592])	tensor([0.])	tensor([0.])
6924	tensor([0.0000e+00, 2.0285e-04, 2.1470e-01])	tensor([0.])	tensor([0.])
6925	tensor([0.0000, 0.0996, 0.2147])	tensor([0.])	tensor([0.])
6926	tensor([0.0083, 0.6087, 0.0007])	tensor([1.])	tensor([1.])
6927	tensor([0.0000, 0.1379, 0.0057])	tensor([0.])	tensor([0.])
6928	tensor([0.0034, 0.4689, 0.0577])	tensor([1.])	tensor([1.])
6929	tensor([0.0280, 0.2010, 0.2147])	tensor([1.])	tensor([1.])
6930	tensor([0.0417, 0.7668, 0.0355])	tensor([0.])	tensor([1.])
6931	tensor([0.0000, 0.0054, 0.0187])	tensor([0.])	tensor([0.])
6932	tensor([0.0668, 0.6990, 0.0592])	tensor([1.])	tensor([1.])
6933	tensor([0.0406, 0.5517, 0.2275])	tensor([1.])	tensor([1.])
6934	tensor([8.5763e-03, 5.6688e-01, 2.9767e-04])	tensor([1.])	tensor([1.])
6935	tensor([0.0000, 0.0203, 0.0577])	tensor([0.])	tensor([0.])
6936	tensor([0.0265, 0.6632, 0.1394])	tensor([1.])	tensor([1.])
6937	tensor([0.0000, 0.1114, 0.0003])	tensor([1.])	tensor([0.])
6938	tensor([0.0006, 0.3626, 0.0040])	tensor([1.])	tensor([1.])
6939	tensor([0.0016, 0.3278, 0.2275])	tensor([1.])	tensor([1.])
6940	tensor([0.0000, 0.0189, 0.0014])	tensor([0.])	tensor([0.])
6941	tensor([0.3333, 0.9872, 0.1394])	tensor([1.])	tensor([0.])
6942	tensor([0.0000e+00, 1.2378e-01, 8.8498e-05])	tensor([0.])	tensor([0.])
6943	tensor([0.0115, 0.6658, 0.0014])	tensor([1.])	tensor([1.])
6944	tensor([0.0000, 0.0258, 0.0007])	tensor([0.])	tensor([0.])
6945	tensor([0.0500, 0.8994, 0.1394])	tensor([1.])	tensor([1.])
6946	tensor([0.0111, 0.6518, 0.0196])	tensor([0.])	tensor([1.])
6947	tensor([0.0000, 0.0447, 0.0025])	tensor([0.])	tensor([0.])
6948	tensor([0.0000, 0.0159, 0.0001])	tensor([0.])	tensor([0.])
6949	tensor([0.0000, 0.2381, 0.0355])	tensor([1.])	tensor([1.])
6950	tensor([0., 0., 0.])	tensor([0.])	tensor([0.])
6951	tensor([0.0000, 0.0200, 0.0013])	tensor([0.])	tensor([0.])
6952	tensor([0.0782, 0.7313, 0.2275])	tensor([1.])	tensor([1.])
6953	tensor([0.0385, 0.2612, 0.2147])	tensor([1.])	tensor([1.])
6954	tensor([0.0000, 0.1942, 0.1394])	tensor([0.])	tensor([1.])
6955	tensor([0.0000, 0.0193, 0.0187])	tensor([0.])	tensor([0.])
6956	tensor([0.0000, 0.0312, 0.0187])	tensor([1.])	tensor([0.])
6957	tensor([0.0518, 0.7507, 0.2275])	tensor([1.])	tensor([1.])
6958	tensor([0.0000, 0.0006, 0.0110])	tensor([0.])	tensor([0.])
6959	tensor([0.0000, 0.0000, 0.0001])	tensor([0.])	tensor([0.])
6960	tensor([0.0227, 0.7620, 0.0577])	tensor([1.])	tensor([1.])
6961	tensor([0.0000, 0.1179, 0.0592])	tensor([1.])	tensor([0.])
6962	tensor([0.0091, 0.2381, 0.0016])	tensor([1.])	tensor([1.])
6963	tensor([0.0424, 0.4979, 0.0577])	tensor([1.])	tensor([1.])
6964	tensor([0.0000, 0.0808, 0.0196])	tensor([0.])	tensor([0.])
6965	tensor([0.0096, 0.1170, 0.0355])	tensor([1.])	tensor([1.])
6966	tensor([0.0000e+00, 0.0000e+00, 4.4249e-05])	tensor([0.])	tensor([0.])
6967	tensor([0.0000, 0.0582, 0.0577])	tensor([1.])	tensor([0.])
6968	tensor([0.0000, 0.0078, 0.0333])	tensor([0.])	tensor([0.])
6969	tensor([0.0000, 0.0211, 0.0196])	tensor([0.])	tensor([0.])
6970	tensor([0.0000, 0.2038, 0.2147])	tensor([1.])	tensor([1.])
6971	tensor([0.0000, 0.1051, 0.0110])	tensor([1.])	tensor([0.])
6972	tensor([0.0000, 0.0240, 0.0196])	tensor([0.])	tensor([0.])
6973	tensor([0.0000, 0.0213, 0.0577])	tensor([0.])	tensor([0.])
6974	tensor([0.0000, 0.0082, 0.1394])	tensor([0.])	tensor([0.])
6975	tensor([0.0000, 0.0006, 0.0196])	tensor([0.])	tensor([0.])
6976	tensor([0.0909, 0.9650, 0.0023])	tensor([0.])	tensor([0.])
6977	tensor([0.0000, 0.0075, 0.0050])	tensor([0.])	tensor([0.])
6978	tensor([0.0000, 0.0000, 0.0016])	tensor([0.])	tensor([0.])
6979	tensor([0.0265, 0.3195, 0.2147])	tensor([1.])	tensor([1.])
6980	tensor([0.0000, 0.0159, 0.0196])	tensor([0.])	tensor([0.])
6981	tensor([0.0040, 0.0669, 0.0333])	tensor([1.])	tensor([1.])
6982	tensor([0.0423, 0.4653, 0.2275])	tensor([1.])	tensor([1.])
6983	tensor([0.0328, 0.0515, 0.2147])	tensor([1.])	tensor([1.])
6984	tensor([0.0000, 0.0859, 0.1394])	tensor([0.])	tensor([0.])
6985	tensor([0.0000, 0.0017, 0.0577])	tensor([0.])	tensor([0.])
6986	tensor([0.0020, 0.1809, 0.1394])	tensor([1.])	tensor([1.])
6987	tensor([0.0238, 0.3812, 0.0187])	tensor([1.])	tensor([1.])
6988	tensor([0.0000, 0.0000, 0.0027])	tensor([0.])	tensor([0.])
6989	tensor([0.0324, 0.4429, 0.1394])	tensor([1.])	tensor([1.])
6990	tensor([0.0505, 0.7432, 0.2275])	tensor([1.])	tensor([1.])
6991	tensor([0.0000, 0.0100, 0.0016])	tensor([0.])	tensor([0.])
6992	tensor([0.0000, 0.0050, 0.0196])	tensor([0.])	tensor([0.])
6993	tensor([0.0042, 0.0802, 0.2147])	tensor([1.])	tensor([1.])
6994	tensor([0.0000, 0.0409, 0.0355])	tensor([0.])	tensor([0.])
6995	tensor([0.0047, 0.2736, 0.0577])	tensor([1.])	tensor([1.])
6996	tensor([0.0000, 0.0161, 0.0187])	tensor([0.])	tensor([0.])
6997	tensor([0.0000, 0.0417, 0.1394])	tensor([1.])	tensor([0.])
6998	tensor([0.0000, 0.0328, 0.0592])	tensor([0.])	tensor([0.])
6999	tensor([0.0000, 0.0488, 0.0042])	tensor([0.])	tensor([0.])
7000	tensor([0.0139, 0.7480, 0.1394])	tensor([1.])	tensor([1.])
7001	tensor([0.0000e+00, 7.0567e-05, 3.3227e-03])	tensor([0.])	tensor([0.])
7002	tensor([0.0328, 0.2928, 0.2275])	tensor([1.])	tensor([1.])
7003	tensor([0.0266, 0.5555, 0.0333])	tensor([1.])	tensor([1.])
7004	tensor([0.0000, 0.0133, 0.2275])	tensor([0.])	tensor([0.])
7005	tensor([0.0000, 0.1178, 0.2275])	tensor([0.])	tensor([0.])
7006	tensor([0.0586, 0.3986, 0.2147])	tensor([1.])	tensor([1.])
7007	tensor([0.0000, 0.0194, 0.0039])	tensor([0.])	tensor([0.])
7008	tensor([0.0000, 0.0149, 0.0187])	tensor([0.])	tensor([0.])
7009	tensor([0.0167, 0.3111, 0.1394])	tensor([1.])	tensor([1.])
7010	tensor([0.0078, 0.4497, 0.2275])	tensor([1.])	tensor([1.])
7011	tensor([0.0192, 0.1468, 0.0065])	tensor([1.])	tensor([1.])
7012	tensor([0.0000, 0.0013, 0.1394])	tensor([0.])	tensor([0.])
7013	tensor([5.4475e-02, 7.1125e-01, 2.6147e-04])	tensor([1.])	tensor([1.])
7014	tensor([0.0105, 0.1448, 0.0110])	tensor([1.])	tensor([1.])
7015	tensor([0.0000, 0.0661, 0.2147])	tensor([1.])	tensor([0.])
7016	tensor([0.0056, 0.3535, 0.2147])	tensor([1.])	tensor([1.])
7017	tensor([0.0195, 0.7042, 0.0355])	tensor([1.])	tensor([1.])
7018	tensor([0.0000, 0.0380, 0.0007])	tensor([0.])	tensor([0.])
7019	tensor([0.0000, 0.0004, 0.0355])	tensor([0.])	tensor([0.])
7020	tensor([0.0000, 0.0051, 0.0187])	tensor([0.])	tensor([0.])
7021	tensor([0.0000, 0.0004, 0.0031])	tensor([0.])	tensor([0.])
7022	tensor([0.0139, 0.5190, 0.0592])	tensor([1.])	tensor([1.])
7023	tensor([0.0411, 0.4524, 0.0039])	tensor([1.])	tensor([1.])
7024	tensor([0.0816, 0.7566, 0.2275])	tensor([1.])	tensor([1.])
7025	tensor([0.0000, 0.0000, 0.0003])	tensor([0.])	tensor([0.])
7026	tensor([0.0294, 0.3517, 0.2275])	tensor([1.])	tensor([1.])
7027	tensor([0.0000, 0.0071, 0.0187])	tensor([0.])	tensor([0.])
7028	tensor([0.0000, 0.0099, 0.0196])	tensor([0.])	tensor([0.])
7029	tensor([0.0531, 0.2951, 0.0110])	tensor([1.])	tensor([1.])
7030	tensor([0.0235, 0.2747, 0.2147])	tensor([1.])	tensor([1.])
7031	tensor([0.0000, 0.0029, 0.0333])	tensor([0.])	tensor([0.])
7032	tensor([0.0000, 0.0104, 0.0577])	tensor([0.])	tensor([0.])
7033	tensor([0.0000, 0.0101, 0.0196])	tensor([0.])	tensor([0.])
7034	tensor([0.0636, 0.7032, 0.0592])	tensor([1.])	tensor([1.])
7035	tensor([0.0000, 0.0058, 0.0196])	tensor([0.])	tensor([0.])
7036	tensor([0.0000, 0.1237, 0.1394])	tensor([0.])	tensor([0.])
7037	tensor([0.0071, 0.4048, 0.2275])	tensor([1.])	tensor([1.])
7038	tensor([0.0632, 0.6918, 0.0577])	tensor([1.])	tensor([1.])
7039	tensor([0.0000, 0.0225, 0.0196])	tensor([0.])	tensor([0.])
7040	tensor([0.0000, 0.0071, 0.0592])	tensor([0.])	tensor([0.])
7041	tensor([0.0005, 0.2972, 0.0333])	tensor([1.])	tensor([1.])
7042	tensor([0.0000, 0.1380, 0.0592])	tensor([1.])	tensor([0.])
7043	tensor([0., 0., 0.])	tensor([0.])	tensor([0.])
7044	tensor([0.0000, 0.0010, 0.1394])	tensor([0.])	tensor([0.])
7045	tensor([0.0383, 0.6469, 0.0592])	tensor([1.])	tensor([1.])
7046	tensor([0.0229, 0.3091, 0.0027])	tensor([1.])	tensor([1.])
7047	tensor([0.0000e+00, 1.1518e-02, 7.6430e-05])	tensor([0.])	tensor([0.])
7048	tensor([0.0000, 0.0123, 0.0592])	tensor([0.])	tensor([0.])
7049	tensor([0.0122, 0.7216, 0.0196])	tensor([1.])	tensor([1.])
7050	tensor([0.0285, 0.2528, 0.2147])	tensor([1.])	tensor([1.])
7051	tensor([0.0061, 0.0711, 0.0592])	tensor([1.])	tensor([1.])
7052	tensor([0.0000, 0.0216, 0.0187])	tensor([0.])	tensor([0.])
7053	tensor([0.0270, 0.3063, 0.2147])	tensor([1.])	tensor([1.])
7054	tensor([0.0000, 0.0706, 0.2147])	tensor([0.])	tensor([0.])
7055	tensor([0.0087, 0.5796, 0.0187])	tensor([1.])	tensor([1.])
7056	tensor([0.0000, 0.0000, 0.0050])	tensor([0.])	tensor([0.])
7057	tensor([0.0526, 0.0036, 0.0036])	tensor([1.])	tensor([1.])
7058	tensor([0.0000e+00, 2.2177e-02, 4.0226e-06])	tensor([0.])	tensor([0.])
7059	tensor([0.0263, 0.7844, 0.1394])	tensor([1.])	tensor([1.])
7060	tensor([0.0000, 0.0306, 0.0196])	tensor([1.])	tensor([0.])
7061	tensor([5.7143e-03, 2.9671e-01, 8.0452e-06])	tensor([1.])	tensor([1.])
7062	tensor([0.0000, 0.1422, 0.0211])	tensor([1.])	tensor([0.])
7063	tensor([0.1000, 0.8163, 0.0014])	tensor([0.])	tensor([0.])
7064	tensor([0.0599, 0.6963, 0.2275])	tensor([1.])	tensor([1.])
7065	tensor([0.0458, 0.6302, 0.0592])	tensor([1.])	tensor([1.])
7066	tensor([0.1327, 0.5358, 0.2147])	tensor([1.])	tensor([1.])
7067	tensor([0.0275, 0.6950, 0.2147])	tensor([1.])	tensor([1.])
7068	tensor([0.0226, 0.0251, 0.1394])	tensor([1.])	tensor([1.])
7069	tensor([0.0000, 0.0307, 0.0196])	tensor([0.])	tensor([0.])
7070	tensor([0.0161, 0.6937, 0.0196])	tensor([1.])	tensor([1.])
7071	tensor([0.0316, 0.6646, 0.0196])	tensor([1.])	tensor([1.])
7072	tensor([0.0388, 0.4260, 0.2275])	tensor([1.])	tensor([1.])
7073	tensor([0.0000, 0.1840, 0.0577])	tensor([1.])	tensor([0.])
7074	tensor([0.0000, 0.0433, 0.0013])	tensor([0.])	tensor([0.])
7075	tensor([0.0000, 0.0285, 0.0333])	tensor([0.])	tensor([0.])
7076	tensor([0.0000, 0.0090, 0.0333])	tensor([0.])	tensor([0.])
7077	tensor([0.0284, 0.4019, 0.0592])	tensor([1.])	tensor([1.])
7078	tensor([0.0000, 0.0747, 0.2275])	tensor([0.])	tensor([0.])
7079	tensor([0.0000, 0.0001, 0.0592])	tensor([0.])	tensor([0.])
7080	tensor([0.0116, 0.5914, 0.2275])	tensor([1.])	tensor([1.])
7081	tensor([0.0000, 0.0181, 0.0019])	tensor([0.])	tensor([0.])
7082	tensor([0.0167, 0.2172, 0.2147])	tensor([1.])	tensor([1.])
7083	tensor([0.0293, 0.2304, 0.2275])	tensor([1.])	tensor([1.])
7084	tensor([0.0000, 0.0101, 0.2147])	tensor([1.])	tensor([0.])
7085	tensor([0.1111, 0.9407, 0.0355])	tensor([0.])	tensor([0.])
7086	tensor([0.1000, 0.4133, 0.2147])	tensor([0.])	tensor([1.])
7087	tensor([0.0217, 0.3250, 0.0333])	tensor([1.])	tensor([1.])
7088	tensor([0.0386, 0.6230, 0.0027])	tensor([1.])	tensor([1.])
7089	tensor([0.0734, 0.4614, 0.0355])	tensor([1.])	tensor([1.])
7090	tensor([0.0000, 0.0012, 0.0011])	tensor([0.])	tensor([0.])
7091	tensor([0.0000, 0.0220, 0.0003])	tensor([0.])	tensor([0.])
7092	tensor([0.0172, 0.7873, 0.1394])	tensor([1.])	tensor([1.])
7093	tensor([0.0376, 0.4914, 0.2147])	tensor([1.])	tensor([1.])
7094	tensor([0.0615, 0.5259, 0.2275])	tensor([1.])	tensor([1.])
7095	tensor([0.0381, 0.3690, 0.2275])	tensor([1.])	tensor([1.])
7096	tensor([0.0000, 0.0226, 0.0577])	tensor([0.])	tensor([0.])
7097	tensor([0.0000, 0.0207, 0.0018])	tensor([0.])	tensor([0.])
7098	tensor([0.0000, 0.0204, 0.0000])	tensor([0.])	tensor([0.])
7099	tensor([0.0000, 0.0608, 0.2147])	tensor([0.])	tensor([0.])
7100	tensor([0.0000, 0.0300, 0.2275])	tensor([0.])	tensor([0.])
7101	tensor([0.0000, 0.0060, 0.2275])	tensor([0.])	tensor([0.])
7102	tensor([0.0000, 0.0510, 0.0592])	tensor([0.])	tensor([0.])
7103	tensor([0.0063, 0.1094, 0.0592])	tensor([1.])	tensor([1.])
7104	tensor([0.0000, 0.0235, 0.0013])	tensor([0.])	tensor([0.])
7105	tensor([0.0000, 0.0247, 0.0039])	tensor([0.])	tensor([0.])
7106	tensor([0.0000, 0.0009, 0.0333])	tensor([0.])	tensor([0.])
7107	tensor([0.3333, 0.9914, 0.0000])	tensor([0.])	tensor([0.])
7108	tensor([0.0000, 0.1138, 0.2147])	tensor([0.])	tensor([0.])
7109	tensor([0.0000, 0.0006, 0.0027])	tensor([0.])	tensor([0.])
7110	tensor([0.0000, 0.0081, 0.0057])	tensor([0.])	tensor([0.])
7111	tensor([0.0000, 0.0341, 0.0043])	tensor([1.])	tensor([0.])
7112	tensor([0.0000, 0.0110, 0.0211])	tensor([1.])	tensor([0.])
7113	tensor([0.0455, 0.7024, 0.2275])	tensor([1.])	tensor([1.])
7114	tensor([0.0032, 0.0993, 0.0592])	tensor([1.])	tensor([1.])
7115	tensor([0.0000, 0.0079, 0.1394])	tensor([0.])	tensor([0.])
7116	tensor([0.1000, 0.7967, 0.0014])	tensor([1.])	tensor([0.])
7117	tensor([0.0000, 0.1571, 0.2147])	tensor([1.])	tensor([1.])
7118	tensor([0.0097, 0.0788, 0.2147])	tensor([1.])	tensor([1.])
7119	tensor([0.0364, 0.6656, 0.2275])	tensor([1.])	tensor([1.])
7120	tensor([0.0000, 0.1181, 0.0040])	tensor([1.])	tensor([0.])
7121	tensor([0.0000, 0.0106, 0.0057])	tensor([0.])	tensor([0.])
7122	tensor([0.0193, 0.5858, 0.2275])	tensor([1.])	tensor([1.])
7123	tensor([0.0000e+00, 2.2002e-02, 4.4249e-05])	tensor([0.])	tensor([0.])
7124	tensor([0.0163, 0.3172, 0.2275])	tensor([1.])	tensor([1.])
7125	tensor([0.0000, 0.0030, 0.0196])	tensor([0.])	tensor([0.])
7126	tensor([0.0000e+00, 6.5833e-05, 0.0000e+00])	tensor([0.])	tensor([0.])
7127	tensor([0.0625, 0.8778, 0.0355])	tensor([0.])	tensor([0.])
7128	tensor([0.1029, 0.7376, 0.2275])	tensor([1.])	tensor([1.])
7129	tensor([0.0058, 0.5587, 0.2147])	tensor([1.])	tensor([1.])
7130	tensor([0.0644, 0.7391, 0.0333])	tensor([1.])	tensor([1.])
